is_buyer,varietal,offer_id,product_title,producing_winery_winedirect_upc,product_winery_name,product_region_name,varietalcategory_name,title,varietal_list,importer_name,product_style_name,label_classification,utm_ft_keywords,unit_price_incl_tax,utm_lt_campaign_token
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,18.05,
bordeaux,Bordeaux Blend,20001089_2018-06-04,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.94,
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,18.71,ORDER_PLACED
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.12,
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,16.3,
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,,75.0,3% Baseline Commission
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,63.18,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,30.26,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,fac0e6d2bd273851a4549648933f3203,64.95,11886065_newbrand
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,15.89,
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,,42.5,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine Napa Valley,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,65.4,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,23.32,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,wineboy45@icloud.com,20.16,20000534
bordeaux,Bordeaux Blend,11902270_2018-11-08,2015 Chateau La Garde Pessac-Leognan,11902270-CLG,Chateau La Garde,France > Bordeaux,Bordeaux Left Bank,2015 Chateau La Garde Pessac-Leognan,Bordeaux Blend,Misa Imports,Red Wine,Import,#NAME?,34.0,Google_Search_Beta_Wines
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,64.95,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.38,
bordeaux,Bordeaux Blend,20001205_2018-02-25,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,chateau cheval blanc,24.37,Google_Search_Alpha_Wines_France_Bordeaux_Top-Producers
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,60.0,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,#NAME?,24.22,Google_Search_Beta_Wines_USA_OR-WA-Rest
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,wine online,40.0,Google_Search_Alpha_General_Tier2
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,15.83,
bordeaux,Bordeaux Blend,20001205_2017-11-23,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc Cru Bourgeois Bordeaux,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,21.19,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.89,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,26.58,evocalize
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,26.55,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,kathryn kennedy wine,19.62,Google_Search_Alpha_Wines_USA_OR-WA-Rest
bordeaux,Bordeaux Blend,20000927_2017-11-24,2005 Chateau L'Evangile Pomerol,20000927-CLE,Chateau L'Evangile,France > Bordeaux > Pomerol,,2005 Chateau L'Evangile Pomerol,Bordeaux Blend,,Red Wine,Import,,320.0,
bordeaux,Bordeaux Blend,20001089_2018-06-04,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.95,20000509
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,27.24,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,26.99,
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,16.11,
bordeaux,Bordeaux Blend,20001232_2018-08-30,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,31.35,
bordeaux,Bordeaux Blend,11135727_2017-11-21,2006 Chateau Capbern Gasqueton Saint-Estephe,11135727-CPG,Chateau Capbern Gasqueton,France > Bordeaux > Saint-Estephe,,2006 Chateau Capbern Gasqueton Saint-Estephe,Bordeaux Blend,The Wine Trust,Red Wine,Import,,34.4,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,65.7,
bordeaux,Bordeaux Blend,11752037_2018-03-13,2009 Terra Valentine “Marriage” Proprietary Red Spring Mountain Napa Valley,11752037-TRA,Terra Valentine,United States > California > Napa Valley > Spring Mountain,Bordeaux Red Blend,2009 Terra Valentine Marriage Proprietary Red Estate Spring Mountain District,Bordeaux Blend,,Red Wine,Domestic,,76.2,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,23.38,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,565b017e9f973551a26f84c5277aeb20,15.42,20001128_newbrand
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,26.49,
bordeaux,Bordeaux Blend,20001205_2018-02-25,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,19.99,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,24.99,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.89,
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,,42.8,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine Napa Valley,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,60.0,Inactive Post Purchase V2
bordeaux,Bordeaux Blend,11752037_2018-03-07,2009 Terra Valentine “Marriage” Proprietary Red Spring Mountain Napa Valley,11752037-TRA,Terra Valentine,United States > California > Napa Valley > Spring Mountain,Bordeaux Red Blend,2009 Terra Valentine Marriage Proprietary Red Estate Spring Mountain District,Bordeaux Blend,,Red Wine,Domestic,seghesio family vineyards,73.56,Google_Search_Gamma_Wines_USA_Sonoma
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,19.12,
bordeaux,Bordeaux Blend,20000627_2017-11-21,2014 Chateau Angludet Margaux,20000627-ANG,Chateau d'Angludet,France > Bordeaux > Margaux,,2014 Chateau Angludet Margaux,Bordeaux Blend,The Wine Trust,Red Wine,Import,,50.88,NEW - Post Purchase V2
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,,43.7,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.93,
bordeaux,Bordeaux Blend,20001205_2018-07-06,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,22.0,
bordeaux,Bordeaux Blend,20001089_2018-06-04,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.9,
bordeaux,Bordeaux Blend,10726884_2017-12-06,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,10726884-CGC,Chateau Grand Corbin Manuel,France > Bordeaux > Saint-Emilion,Bordeaux Right Bank,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,Bordeaux Blend,The Wine Trust,Red Wine,Import,,36.0,
bordeaux,Bordeaux Blend,11902270_2018-11-08,2015 Chateau La Garde Pessac-Leognan,11902270-CLG,Chateau La Garde,France > Bordeaux,Bordeaux Left Bank,2015 Chateau La Garde Pessac-Leognan,Bordeaux Blend,Misa Imports,Red Wine,Import,,41.23,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,16.04,Y_Wine Access_3P_Producers_Tier3
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,15.94,
bordeaux,Bordeaux Blend,20001089_2018-06-04,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,15.94,
bordeaux,Bordeaux Blend,11900535_2018-04-18,2015 Chateau Haut-Bailly Pessac-Leognan,11900535-CHB,Chateau Haut-Bailly,France,Bordeaux Left Bank,2015 Chateau Haut-Bailly Pessac-Leognan,Bordeaux Blend,The Wine Trust,Red Wine,Import,,189.99,
bordeaux,Bordeaux Blend,11178944_2018-02-15,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,11178944-PCN,Chateau Pontet Canet,France > Bordeaux > Pauillac,Bordeaux Left Bank,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,Bordeaux Blend,,Red Wine,Import,,316.94,
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,18.51,
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,,40.0,
bordeaux,Bordeaux Blend,11135727_2017-11-21,2006 Chateau Capbern Gasqueton Saint-Estephe,11135727-CPG,Chateau Capbern Gasqueton,France > Bordeaux > Saint-Estephe,,2006 Chateau Capbern Gasqueton Saint-Estephe,Bordeaux Blend,The Wine Trust,Red Wine,Import,,32.0,
bordeaux,Bordeaux Blend,20002012_2018-10-23,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,20002012-VIL,Chateau de Villambis,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau de Villambis Haut-Médoc Cru Bourgeouis,Bordeaux Blend,Twins America,Red Wine,Import,,18.18,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,30.16,
bordeaux,Bordeaux Blend,11851706_2018-02-09,2013 Jones Family Vineyards The Sisters ,11851706-JFV,Jones Family Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2013 Jones Family Vineyards The Sisters ,Bordeaux Blend,Scale Wine Group,Red Wine,Domestic,,81.0,
bordeaux,Bordeaux Blend,20000974_2018-02-09,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,20000974-CMR,Chateau Mille-Roses,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2014 Chateau Mille-Roses Haut-Medoc Bordeaux,Bordeaux Blend,Langdon-Shiverick Imports,Red Wine,Import,,42.8,
bordeaux,Bordeaux Blend,20001205_2017-11-23,2015 Chateau Malescasse Haut Medoc,20001205-CMA,Chateau Malescasse,France > Bordeaux > Haut-Médoc,Bordeaux Left Bank,2015 Chateau Malescasse Haut Medoc Cru Bourgeois Bordeaux,Bordeaux Blend,"Fruit of the Vines, Inc",Red Wine,Import,,19.99,
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine Napa Valley,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,,65.55,
bordeaux,Bordeaux Blend,10726884_2017-12-06,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,10726884-CGC,Chateau Grand Corbin Manuel,France > Bordeaux > Saint-Emilion,Bordeaux Right Bank,2004 Chateau Grand Corbin Manuel Saint-Emilion Grand Cru,Bordeaux Blend,The Wine Trust,Red Wine,Import,5c1c013da3f93911b6ee46214ea215af,29.99,11232017_BCE_Countdown_Tips
bordeaux,Bordeaux Blend,20001082_2018-02-09,2014 Orin Swift Papillon Red Wine Napa Valley,20001082-ORS,Orin Swift,United States > California > Napa Valley,Bordeaux Red Blend,2014 Orin Swift Papillon Red Wine,Bordeaux Blend,E. & J. Gallo,Red Wine,Domestic,799f4f4a02fe3dbf82756ed7f72d70a9,64.2,11262017_BCE_AM
bordeaux,Bordeaux Blend,20001089_2018-04-29,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,17.99,
bordeaux,Bordeaux Blend,11178944_2018-02-15,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,11178944-PCN,Chateau Pontet Canet,France > Bordeaux > Pauillac,Bordeaux Left Bank,2009 Chateau Pontet-Canet Pauillac 5th Grand Cru Classe in 1855,Bordeaux Blend,,Red Wine,Import,#NAME?,299.0,G_WineAccess_3P_Producers_Chateau_Margaux_Tier1
bordeaux,Bordeaux Blend,11262785_2018-01-10,2010 Chateau Duhart Milon Pauillac,11262785-DHM,Chateau Duhart Milon,France > Bordeaux > Pauillac,Bordeaux Red Blend,2010 Chateau Duhart Milon Pauillac,Bordeaux Blend,,Red Wine,Import,,136.12,
bordeaux,Bordeaux Blend,20001232_2017-11-14,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,20001232-CHP,Chateau Pierre 1er ,France > Bordeaux > Saint-Emilion Grand Cru,Bordeaux Red Blend,2015 Chateau Pierre 1er  Saint Emilion Grand Cru ,Bordeaux Blend,,Red Wine,Import,,26.8,
bordeaux,Bordeaux Blend,11752037_2018-03-13,2009 Terra Valentine “Marriage” Proprietary Red Spring Mountain Napa Valley,11752037-TRA,Terra Valentine,United States > California > Napa Valley > Spring Mountain,Bordeaux Red Blend,2009 Terra Valentine Marriage Proprietary Red Estate Spring Mountain District,Bordeaux Blend,,Red Wine,Domestic,,74.36,
bordeaux,Bordeaux Blend,20001089_2018-02-09,2015 Chateau Larroque Bordeaux Superieur,20001089-DCL,Domaine du Chateau Larroque,France > Bordeaux,Bordeaux Red Blend,2015 Domaine du Chateau Larroque Bordeaux Superieur,Bordeaux Blend,Europvin,Red Wine,Import,,18.0,
